user_id,session_id,event_date,signup_date,plan,country,device,company_size,feature_used,prompt_category,ai_model,prompt_length_words,tokens_used,latency_seconds,session_duration_minutes,prompts_in_session,regenerated_response,copied_response,rating,feedback,converted_to_paid,revenue_usd,retained_7d,error_flag,response_success
U0192,SESS00412,2026-02-04,2025-11-19,Pro,United States,Desktop,Enterprise,File Upload,Coding,GPT-4o-mini,43,295,2.45,13.0,3,No,No,4,Positive,Yes,29.15,Yes,No,Yes
U0192,SESS00412,2026-02-04,2025-11-19,Pro,United States,Desktop,Enterprise,Search,Data Analysis,GPT-4o,55,555,1.6,13.0,3,Yes,Yes,1,Negative,Yes,29.15,Yes,No,Yes
U0192,SESS00412,2026-02-04,2025-11-19,Pro,United States,Desktop,Enterprise,Search,Coding,GPT-4.1,25,434,1.59,13.0,3,No,Yes,4,Positive,Yes,29.15,Yes,No,Yes
U0192,SESS00413,2026-02-26,2025-11-19,Pro,United States,Mobile,Enterprise,Chat,Research,GPT-4o,64,145,2.28,11.9,3,No,No,3,Neutral,Yes,29.15,Yes,No,Yes
U0192,SESS00413,2026-02-26,2025-11-19,Pro,United States,Mobile,Enterprise,Image Generation,Customer Support,GPT-4o,142,463,5.91,11.9,3,No,Yes,4,Positive,Yes,29.15,Yes,No,Yes
U0192,SESS00413,2026-02-26,2025-11-19,Pro,United States,Mobile,Enterprise,Chat,Data Analysis,GPT-4o,22,456,3.04,11.9,3,No,Yes,4,Positive,Yes,29.15,Yes,No,Yes
U0193,SESS00414,2026-03-17,2026-03-07,Pro,Canada,Mobile,Enterprise,Chat,Writing,GPT-4o,63,462,2.4,6.1,2,No,No,5,Positive,Yes,35.82,No,No,Yes
U0193,SESS00414,2026-03-17,2026-03-07,Pro,Canada,Mobile,Enterprise,Chat,Education,GPT-4o,52,432,1.77,6.1,2,Yes,Yes,5,Positive,Yes,35.82,No,No,Yes
U0193,SESS00415,2026-03-20,2026-03-07,Pro,Canada,Tablet,Enterprise,Search,Data Analysis,GPT-4o,51,465,2.7,5.9,2,No,No,3,Neutral,Yes,35.82,No,No,Yes
U0193,SESS00415,2026-03-20,2026-03-07,Pro,Canada,Tablet,Enterprise,File Upload,Coding,GPT-4.1,48,501,2.69,5.9,2,No,No,2,Negative,Yes,35.82,No,No,Yes
U0193,SESS00416,2026-03-31,2026-03-07,Pro,Canada,Desktop,Enterprise,Chat,Research,GPT-4o,450,973,1.63,11.1,2,No,No,5,Positive,Yes,35.82,No,No,Yes
U0193,SESS00416,2026-03-31,2026-03-07,Pro,Canada,Desktop,Enterprise,Image Generation,Writing,GPT-4.1,74,333,8.81,11.1,2,No,Yes,4,Positive,Yes,35.82,No,No,Yes
U0194,SESS00417,2026-03-10,2025-10-28,Free,Canada,Mobile,Individual,File Upload,Data Analysis,GPT-4.1,32,188,4.64,4.0,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0194,SESS00417,2026-03-10,2025-10-28,Free,Canada,Mobile,Individual,Search,Research,GPT-4o,102,417,2.37,4.0,2,No,No,3,Negative,No,0.00,Yes,No,Yes
U0194,SESS00418,2026-03-20,2025-10-28,Free,Canada,Desktop,Individual,Voice,Customer Support,GPT-4o-mini,71,548,2.62,13.6,2,No,No,4,Positive,No,0.00,Yes,No,Yes
U0194,SESS00418,2026-03-20,2025-10-28,Free,Canada,Desktop,Individual,Chat,Coding,GPT-4o,48,152,1.77,13.6,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0195,SESS00419,2026-03-02,2025-07-10,Free,United Kingdom,Mobile,Startup,Chat,Marketing,GPT-4o-mini,82,519,1.41,7.2,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0195,SESS00419,2026-03-02,2025-07-10,Free,United Kingdom,Mobile,Startup,Search,Writing,GPT-4o,62,501,2.04,7.2,2,No,No,1,Negative,No,0.00,No,No,Yes
U0195,SESS00420,2026-03-19,2025-07-10,Free,United Kingdom,Mobile,Startup,Chat,Writing,GPT-4o,170,405,1.19,5.8,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0195,SESS00420,2026-03-19,2025-07-10,Free,United Kingdom,Mobile,Startup,File Upload,Coding,GPT-4o-mini,76,556,2.24,5.8,2,No,No,5,Positive,No,0.00,No,No,Yes
U0196,SESS00421,2026-01-06,2025-12-12,Pro,United Kingdom,Desktop,Startup,Chat,Education,GPT-4o-mini,75,221,2.44,6.1,2,No,No,4,Positive,Yes,24.12,Yes,No,Yes
U0196,SESS00421,2026-01-06,2025-12-12,Pro,United Kingdom,Desktop,Startup,Chat,Coding,GPT-4o-mini,39,257,2.46,6.1,2,No,No,4,Neutral,Yes,24.12,Yes,No,Yes
U0196,SESS00422,2026-01-15,2025-12-12,Pro,United Kingdom,Desktop,Startup,Chat,Data Analysis,GPT-4.1,151,407,3.21,24.2,4,Yes,No,3,Positive,Yes,24.12,Yes,No,Yes
U0196,SESS00422,2026-01-15,2025-12-12,Pro,United Kingdom,Desktop,Startup,Chat,Education,GPT-4o,32,555,3.03,24.2,4,Yes,No,4,Positive,Yes,24.12,Yes,No,Yes
U0196,SESS00422,2026-01-15,2025-12-12,Pro,United Kingdom,Desktop,Startup,Voice,Research,GPT-4o,332,574,2.4,24.2,4,Yes,No,1,Negative,Yes,24.12,Yes,No,Yes
U0196,SESS00422,2026-01-15,2025-12-12,Pro,United Kingdom,Desktop,Startup,Chat,Research,GPT-4.1,82,427,1.06,24.2,4,No,Yes,4,Positive,Yes,24.12,Yes,No,Yes
U0197,SESS00423,2026-02-19,2025-11-29,Free,India,Desktop,Individual,Chat,Writing,GPT-4o-mini,95,408,2.64,5.6,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0197,SESS00423,2026-02-19,2025-11-29,Free,India,Desktop,Individual,Chat,Data Analysis,GPT-4o-mini,50,237,0.78,5.6,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0197,SESS00424,2026-03-19,2025-11-29,Free,India,Mobile,Individual,Image Generation,Writing,GPT-4o-mini,168,699,5.26,10.5,2,Yes,No,1,Negative,No,0.00,Yes,No,Yes
U0197,SESS00424,2026-03-19,2025-11-29,Free,India,Mobile,Individual,File Upload,Data Analysis,GPT-4o-mini,67,221,1.99,10.5,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0198,SESS00425,2026-01-07,2025-11-04,Free,Canada,Mobile,Startup,Chat,Customer Support,GPT-4o-mini,64,516,0.89,5.5,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0198,SESS00425,2026-01-07,2025-11-04,Free,Canada,Mobile,Startup,Chat,Coding,GPT-4o-mini,64,307,1.27,5.5,2,No,No,1,Negative,No,0.00,No,Yes,No
U0198,SESS00426,2026-02-03,2025-11-04,Free,Canada,Tablet,Startup,Search,Education,GPT-4o,42,406,2.55,3.4,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0198,SESS00426,2026-02-03,2025-11-04,Free,Canada,Tablet,Startup,Chat,Customer Support,GPT-4o-mini,98,223,1.43,3.4,2,Yes,No,1,Neutral,No,0.00,No,Yes,No
U0199,SESS00427,2026-01-07,2026-01-02,Free,Canada,Mobile,Individual,Chat,Education,GPT-4o,18,88,0.98,11.4,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0199,SESS00427,2026-01-07,2026-01-02,Free,Canada,Mobile,Individual,Voice,Coding,GPT-4o-mini,106,329,3.71,11.4,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0199,SESS00428,2026-01-12,2026-01-02,Free,Canada,Desktop,Individual,Voice,Marketing,GPT-4o-mini,101,393,3.71,17.9,2,No,Yes,5,Neutral,No,0.00,No,No,Yes
U0199,SESS00428,2026-01-12,2026-01-02,Free,Canada,Desktop,Individual,Chat,Writing,GPT-4o-mini,63,343,1.32,17.9,2,Yes,No,3,Positive,No,0.00,No,No,Yes
U0200,SESS00429,2026-01-08,2025-06-28,Free,Germany,Desktop,Individual,Chat,Data Analysis,GPT-4o-mini,49,570,2.69,6.1,2,No,No,1,Negative,No,0.00,No,No,Yes
U0200,SESS00429,2026-01-08,2025-06-28,Free,Germany,Desktop,Individual,Chat,Customer Support,GPT-4o,133,304,0.98,6.1,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0200,SESS00430,2026-03-09,2025-06-28,Free,Germany,Desktop,Individual,Chat,Writing,GPT-4o-mini,67,488,1.0,7.6,2,No,No,3,Positive,No,0.00,No,No,Yes
U0200,SESS00430,2026-03-09,2025-06-28,Free,Germany,Desktop,Individual,Chat,Coding,GPT-4o-mini,26,509,2.08,7.6,2,Yes,No,1,Negative,No,0.00,No,Yes,No
U0201,SESS00431,2026-01-11,2025-11-20,Free,India,Mobile,SMB,Voice,Education,GPT-4o,132,356,3.03,18.5,2,Yes,No,2,Neutral,No,0.00,No,No,Yes
U0201,SESS00431,2026-01-11,2025-11-20,Free,India,Mobile,SMB,Search,Data Analysis,GPT-4o,40,474,1.19,18.5,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0201,SESS00432,2026-03-31,2025-11-20,Free,India,Mobile,SMB,Image Generation,Research,GPT-4o,27,222,8.02,9.8,2,Yes,Yes,1,Negative,No,0.00,No,No,Yes
U0201,SESS00432,2026-03-31,2025-11-20,Free,India,Mobile,SMB,Chat,Coding,GPT-4o,107,317,2.23,9.8,2,No,No,5,Positive,No,0.00,No,No,Yes
U0202,SESS00433,2026-01-06,2025-05-08,Pro,United States,Desktop,SMB,Chat,Data Analysis,GPT-4o,57,345,1.46,22.1,4,No,No,2,Neutral,Yes,18.09,Yes,No,Yes
U0202,SESS00433,2026-01-06,2025-05-08,Pro,United States,Desktop,SMB,Image Generation,Writing,GPT-4o-mini,91,673,7.6,22.1,4,No,No,1,Negative,Yes,18.09,Yes,Yes,No
U0202,SESS00433,2026-01-06,2025-05-08,Pro,United States,Desktop,SMB,Chat,Writing,GPT-4o,33,524,1.34,22.1,4,Yes,Yes,4,Positive,Yes,18.09,Yes,No,Yes
U0202,SESS00433,2026-01-06,2025-05-08,Pro,United States,Desktop,SMB,File Upload,Coding,GPT-4.1,13,417,2.51,22.1,4,Yes,No,1,Negative,Yes,18.09,Yes,Yes,No
U0202,SESS00434,2026-02-16,2025-05-08,Pro,United States,Mobile,SMB,Chat,Writing,GPT-4o-mini,44,421,0.8,7.7,2,No,Yes,4,Neutral,Yes,18.09,Yes,No,Yes
U0202,SESS00434,2026-02-16,2025-05-08,Pro,United States,Mobile,SMB,Search,Marketing,GPT-4o,35,181,2.2,7.7,2,No,No,5,Positive,Yes,18.09,Yes,No,Yes
U0203,SESS00435,2026-03-05,2026-02-24,Free,Germany,Desktop,Startup,Search,Coding,GPT-4o-mini,52,131,1.44,5.2,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0203,SESS00435,2026-03-05,2026-02-24,Free,Germany,Desktop,Startup,Chat,Customer Support,GPT-4o-mini,165,423,2.49,5.2,2,No,No,4,Neutral,No,0.00,No,No,Yes
U0203,SESS00436,2026-03-25,2026-02-24,Free,Germany,Mobile,Startup,Search,Writing,GPT-4o-mini,57,279,1.92,7.0,2,Yes,Yes,4,Positive,No,0.00,No,No,Yes
U0203,SESS00436,2026-03-25,2026-02-24,Free,Germany,Mobile,Startup,Chat,Customer Support,GPT-4o-mini,30,372,1.18,7.0,2,No,Yes,4,Neutral,No,0.00,No,No,Yes
U0204,SESS00437,2026-01-07,2025-08-28,Pro,Singapore,Tablet,Individual,Chat,Marketing,GPT-4o,35,537,3.09,7.2,2,Yes,No,2,Negative,Yes,30.49,Yes,No,Yes
U0204,SESS00437,2026-01-07,2025-08-28,Pro,Singapore,Tablet,Individual,Search,Marketing,GPT-4.1,165,665,2.52,7.2,2,No,No,4,Positive,Yes,30.49,Yes,No,Yes
U0204,SESS00438,2026-01-13,2025-08-28,Pro,Singapore,Desktop,Individual,Image Generation,Coding,GPT-4o,68,245,9.0,15.6,2,No,No,3,Neutral,Yes,30.49,Yes,No,Yes
U0204,SESS00438,2026-01-13,2025-08-28,Pro,Singapore,Desktop,Individual,Chat,Customer Support,GPT-4o-mini,94,434,1.65,15.6,2,No,No,4,Positive,Yes,30.49,Yes,No,Yes
U0204,SESS00439,2026-03-26,2025-08-28,Pro,Singapore,Desktop,Individual,Search,Education,GPT-4.1,29,124,2.91,18.7,2,No,Yes,2,Negative,Yes,30.49,Yes,No,Yes
U0204,SESS00439,2026-03-26,2025-08-28,Pro,Singapore,Desktop,Individual,Voice,Data Analysis,GPT-4o-mini,66,180,3.81,18.7,2,Yes,Yes,4,Positive,Yes,30.49,Yes,No,Yes
U0205,SESS00440,2026-01-30,2025-06-02,Pro,United States,Desktop,Startup,Chat,Research,GPT-4.1,46,495,3.03,4.7,2,No,Yes,5,Neutral,Yes,26.61,Yes,No,Yes
U0205,SESS00440,2026-01-30,2025-06-02,Pro,United States,Desktop,Startup,File Upload,Marketing,GPT-4o,43,202,2.62,4.7,2,No,Yes,5,Positive,Yes,26.61,Yes,No,Yes
U0205,SESS00441,2026-02-19,2025-06-02,Pro,United States,Mobile,Startup,Search,Customer Support,GPT-4.1,151,591,1.38,7.7,2,Yes,No,4,Positive,Yes,26.61,Yes,No,Yes
U0205,SESS00441,2026-02-19,2025-06-02,Pro,United States,Mobile,Startup,Search,Research,GPT-4o-mini,67,506,2.2,7.7,2,No,Yes,4,Positive,Yes,26.61,Yes,No,Yes
U0205,SESS00442,2026-03-31,2025-06-02,Pro,United States,Mobile,Startup,File Upload,Customer Support,GPT-4o-mini,20,403,2.73,7.7,2,No,Yes,5,Neutral,Yes,26.61,Yes,No,Yes
U0205,SESS00442,2026-03-31,2025-06-02,Pro,United States,Mobile,Startup,Chat,Marketing,GPT-4o,77,613,1.54,7.7,2,No,No,3,Neutral,Yes,26.61,Yes,No,Yes
U0206,SESS00443,2026-01-26,2025-07-11,Pro,United States,Desktop,Startup,Chat,Writing,GPT-4o,100,518,2.04,6.5,2,No,Yes,5,Positive,Yes,15.93,Yes,No,Yes
U0206,SESS00443,2026-01-26,2025-07-11,Pro,United States,Desktop,Startup,Chat,Data Analysis,GPT-4.1,148,759,1.88,6.5,2,No,Yes,5,Positive,Yes,15.93,Yes,No,Yes
U0206,SESS00444,2026-02-12,2025-07-11,Pro,United States,Desktop,Startup,File Upload,Coding,GPT-4.1,33,179,3.61,18.5,2,Yes,No,1,Negative,Yes,15.93,Yes,No,Yes
U0206,SESS00444,2026-02-12,2025-07-11,Pro,United States,Desktop,Startup,Voice,Customer Support,GPT-4o,61,608,4.44,18.5,2,No,Yes,5,Positive,Yes,15.93,Yes,No,Yes
U0206,SESS00445,2026-03-23,2025-07-11,Pro,United States,Desktop,Startup,Voice,Research,GPT-4o-mini,61,578,3.8,23.7,2,No,Yes,5,Positive,Yes,15.93,Yes,No,Yes
U0206,SESS00445,2026-03-23,2025-07-11,Pro,United States,Desktop,Startup,Image Generation,Writing,GPT-4o-mini,26,221,7.4,23.7,2,Yes,No,2,Negative,Yes,15.93,Yes,No,Yes
U0207,SESS00446,2026-03-19,2026-01-31,Free,India,Mobile,Individual,Chat,Data Analysis,GPT-4o-mini,62,221,1.61,6.3,2,Yes,No,2,Negative,No,0.00,Yes,No,Yes
U0207,SESS00446,2026-03-19,2026-01-31,Free,India,Mobile,Individual,File Upload,Education,GPT-4.1,37,129,2.42,6.3,2,Yes,No,3,Neutral,No,0.00,Yes,No,Yes
U0207,SESS00447,2026-03-28,2026-01-31,Free,India,Tablet,Individual,Chat,Coding,GPT-4o-mini,97,242,2.6,4.1,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0207,SESS00447,2026-03-28,2026-01-31,Free,India,Tablet,Individual,File Upload,Coding,GPT-4o,62,536,4.49,4.1,2,Yes,No,3,Negative,No,0.00,Yes,No,Yes
U0208,SESS00448,2026-02-10,2026-02-01,Free,United States,Mobile,SMB,File Upload,Data Analysis,GPT-4o,28,94,3.11,7.0,2,No,No,4,Positive,No,0.00,No,No,Yes
U0208,SESS00448,2026-02-10,2026-02-01,Free,United States,Mobile,SMB,Chat,Data Analysis,GPT-4o-mini,136,242,2.57,7.0,2,No,No,2,Negative,No,0.00,No,Yes,No
U0208,SESS00449,2026-02-11,2026-02-01,Free,United States,Mobile,SMB,Chat,Coding,GPT-4o-mini,28,469,2.34,22.6,2,No,No,2,Negative,No,0.00,No,No,Yes
U0208,SESS00449,2026-02-11,2026-02-01,Free,United States,Mobile,SMB,Voice,Data Analysis,GPT-4o,311,805,2.92,22.6,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0209,SESS00450,2026-01-20,2025-06-20,Enterprise,Germany,Desktop,Enterprise,Voice,Education,GPT-4.1,106,729,3.06,33.0,6,No,No,5,Positive,Yes,346.26,Yes,No,Yes
U0209,SESS00450,2026-01-20,2025-06-20,Enterprise,Germany,Desktop,Enterprise,Chat,Research,GPT-4.1,96,289,2.63,33.0,6,No,Yes,5,Positive,Yes,346.26,Yes,No,Yes
U0209,SESS00450,2026-01-20,2025-06-20,Enterprise,Germany,Desktop,Enterprise,Chat,Writing,GPT-4.1,68,514,1.6,33.0,6,No,No,5,Positive,Yes,346.26,Yes,No,Yes
U0209,SESS00450,2026-01-20,2025-06-20,Enterprise,Germany,Desktop,Enterprise,File Upload,Data Analysis,GPT-4o,35,636,4.14,33.0,6,Yes,Yes,4,Positive,Yes,346.26,Yes,No,Yes
U0209,SESS00450,2026-01-20,2025-06-20,Enterprise,Germany,Desktop,Enterprise,Chat,Data Analysis,GPT-4o-mini,95,384,1.8,33.0,6,Yes,Yes,5,Positive,Yes,346.26,Yes,No,Yes
U0209,SESS00450,2026-01-20,2025-06-20,Enterprise,Germany,Desktop,Enterprise,Chat,Coding,GPT-4o-mini,78,571,0.99,33.0,6,No,No,2,Negative,Yes,346.26,Yes,No,Yes
U0209,SESS00451,2026-02-02,2025-06-20,Enterprise,Germany,Mobile,Enterprise,Chat,Research,GPT-4.1,38,389,1.22,12.3,2,No,No,4,Positive,Yes,346.26,Yes,No,Yes
U0209,SESS00451,2026-02-02,2025-06-20,Enterprise,Germany,Mobile,Enterprise,Voice,Research,GPT-4.1,58,356,5.1,12.3,2,No,No,2,Negative,Yes,346.26,Yes,No,Yes
U0210,SESS00452,2026-01-25,2025-12-14,Free,India,Desktop,Individual,Search,Marketing,GPT-4o-mini,43,176,1.66,4.0,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0210,SESS00452,2026-01-25,2025-12-14,Free,India,Desktop,Individual,Search,Marketing,GPT-4o-mini,51,471,1.6,4.0,2,No,No,4,Positive,No,0.00,No,No,Yes
U0210,SESS00453,2026-02-09,2025-12-14,Free,India,Mobile,Individual,Chat,Customer Support,GPT-4o-mini,45,252,1.16,3.8,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0210,SESS00453,2026-02-09,2025-12-14,Free,India,Mobile,Individual,Chat,Coding,GPT-4o,60,313,1.58,3.8,2,Yes,No,1,Negative,No,0.00,No,Yes,No
U0211,SESS00454,2026-02-22,2025-11-05,Free,Australia,Desktop,Individual,Chat,Customer Support,GPT-4o,221,649,2.22,7.3,2,No,Yes,4,Neutral,No,0.00,No,No,Yes
U0211,SESS00454,2026-02-22,2025-11-05,Free,Australia,Desktop,Individual,Chat,Writing,GPT-4.1,41,504,2.59,7.3,2,No,No,2,Negative,No,0.00,No,No,Yes
U0211,SESS00455,2026-03-28,2025-11-05,Free,Australia,Desktop,Individual,Chat,Writing,GPT-4o,92,493,2.37,3.6,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0211,SESS00455,2026-03-28,2025-11-05,Free,Australia,Desktop,Individual,Chat,Customer Support,GPT-4.1,79,416,3.2,3.6,2,Yes,No,5,Positive,No,0.00,No,No,Yes
U0212,SESS00456,2026-02-11,2025-08-06,Pro,United States,Desktop,Startup,Image Generation,Writing,GPT-4o-mini,78,545,4.15,12.0,3,No,Yes,5,Positive,Yes,38.73,No,No,Yes
U0212,SESS00456,2026-02-11,2025-08-06,Pro,United States,Desktop,Startup,Chat,Coding,GPT-4.1,78,350,2.0,12.0,3,No,Yes,4,Positive,Yes,38.73,No,No,Yes
U0212,SESS00456,2026-02-11,2025-08-06,Pro,United States,Desktop,Startup,Chat,Coding,GPT-4.1,60,464,2.43,12.0,3,No,Yes,4,Positive,Yes,38.73,No,No,Yes
U0212,SESS00457,2026-03-03,2025-08-06,Pro,United States,Desktop,Startup,Image Generation,Coding,GPT-4o,28,231,5.52,16.8,3,No,No,4,Positive,Yes,38.73,No,No,Yes
U0212,SESS00457,2026-03-03,2025-08-06,Pro,United States,Desktop,Startup,File Upload,Research,GPT-4o,102,443,4.82,16.8,3,No,No,5,Positive,Yes,38.73,No,No,Yes
U0212,SESS00457,2026-03-03,2025-08-06,Pro,United States,Desktop,Startup,Search,Coding,GPT-4.1,85,418,1.7,16.8,3,No,Yes,5,Positive,Yes,38.73,No,No,Yes
U0213,SESS00458,2026-03-26,2026-03-24,Free,India,Mobile,Individual,Search,Writing,GPT-4o-mini,14,412,1.96,7.3,2,No,Yes,5,Neutral,No,0.00,No,No,Yes
U0213,SESS00458,2026-03-26,2026-03-24,Free,India,Mobile,Individual,Chat,Data Analysis,GPT-4.1,38,312,1.17,7.3,2,No,No,4,Positive,No,0.00,No,No,No
U0213,SESS00459,2026-03-26,2026-03-24,Free,India,Desktop,Individual,Chat,Research,GPT-4o,29,116,2.9,7.0,2,No,No,5,Positive,No,0.00,No,No,Yes
U0213,SESS00459,2026-03-26,2026-03-24,Free,India,Desktop,Individual,Chat,Writing,GPT-4.1,58,512,3.1,7.0,2,Yes,No,2,Negative,No,0.00,No,No,Yes
U0214,SESS00460,2026-01-08,2025-07-04,Free,India,Desktop,Individual,Image Generation,Data Analysis,GPT-4o,78,609,8.73,7.8,2,No,No,3,Neutral,No,0.00,No,No,Yes
U0214,SESS00460,2026-01-08,2025-07-04,Free,India,Desktop,Individual,File Upload,Customer Support,GPT-4o-mini,36,209,3.98,7.8,2,Yes,No,3,Neutral,No,0.00,No,No,Yes
U0214,SESS00461,2026-02-17,2025-07-04,Free,India,Desktop,Individual,Voice,Marketing,GPT-4o-mini,43,531,3.56,10.8,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0214,SESS00461,2026-02-17,2025-07-04,Free,India,Desktop,Individual,File Upload,Coding,GPT-4o-mini,49,271,3.52,10.8,2,No,No,2,Negative,No,0.00,No,No,Yes
U0215,SESS00462,2026-01-05,2025-08-15,Free,India,Mobile,Startup,Image Generation,Research,GPT-4o-mini,69,302,6.27,12.7,2,Yes,No,1,Negative,No,0.00,No,No,Yes
U0215,SESS00462,2026-01-05,2025-08-15,Free,India,Mobile,Startup,Image Generation,Marketing,GPT-4o-mini,58,506,4.23,12.7,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0215,SESS00463,2026-03-30,2025-08-15,Free,India,Tablet,Startup,File Upload,Coding,GPT-4o-mini,37,122,3.01,6.2,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0215,SESS00463,2026-03-30,2025-08-15,Free,India,Tablet,Startup,Chat,Education,GPT-4o,42,384,2.82,6.2,2,No,No,4,Positive,No,0.00,No,No,Yes
U0216,SESS00464,2026-03-21,2026-03-02,Free,United States,Mobile,Individual,Chat,Writing,GPT-4o-mini,54,530,1.87,5.2,2,Yes,No,1,Negative,No,0.00,Yes,Yes,No
U0216,SESS00464,2026-03-21,2026-03-02,Free,United States,Mobile,Individual,Chat,Research,GPT-4o-mini,43,555,2.26,5.2,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0216,SESS00465,2026-03-30,2026-03-02,Free,United States,Desktop,Individual,File Upload,Coding,GPT-4o-mini,183,771,2.0,3.5,2,No,No,4,Positive,No,0.00,Yes,No,Yes
U0216,SESS00465,2026-03-30,2026-03-02,Free,United States,Desktop,Individual,Chat,Writing,GPT-4o-mini,106,302,1.75,3.5,2,No,Yes,3,Neutral,No,0.00,Yes,No,Yes
U0217,SESS00466,2026-02-07,2025-07-29,Free,Brazil,Desktop,Individual,Image Generation,Coding,GPT-4o-mini,29,316,5.36,11.1,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0217,SESS00466,2026-02-07,2025-07-29,Free,Brazil,Desktop,Individual,Chat,Customer Support,GPT-4o,158,418,2.16,11.1,2,No,No,2,Negative,No,0.00,Yes,No,Yes
U0217,SESS00467,2026-02-17,2025-07-29,Free,Brazil,Desktop,Individual,Chat,Customer Support,GPT-4o-mini,25,414,1.19,6.1,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0217,SESS00467,2026-02-17,2025-07-29,Free,Brazil,Desktop,Individual,Chat,Coding,GPT-4o,39,246,1.93,6.1,2,No,Yes,2,Negative,No,0.00,Yes,No,Yes
U0218,SESS00468,2026-03-17,2025-08-30,Free,India,Mobile,Individual,Search,Research,GPT-4o-mini,75,479,0.91,5.7,2,No,No,4,Positive,No,0.00,No,No,Yes
U0218,SESS00468,2026-03-17,2025-08-30,Free,India,Mobile,Individual,Chat,Writing,GPT-4o-mini,32,183,0.91,5.7,2,No,No,5,Positive,No,0.00,No,No,Yes
U0218,SESS00469,2026-03-20,2025-08-30,Free,India,Desktop,Individual,Chat,Research,GPT-4.1,136,521,2.6,11.3,2,No,No,2,Negative,No,0.00,No,Yes,No
U0218,SESS00469,2026-03-20,2025-08-30,Free,India,Desktop,Individual,Image Generation,Education,GPT-4o-mini,91,433,7.68,11.3,2,No,No,1,Negative,No,0.00,No,No,Yes
U0219,SESS00470,2026-02-20,2025-12-02,Free,India,Desktop,Individual,Chat,Writing,GPT-4o,26,488,2.5,6.6,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0219,SESS00470,2026-02-20,2025-12-02,Free,India,Desktop,Individual,Chat,Research,GPT-4o,57,481,2.46,6.6,2,Yes,Yes,2,Negative,No,0.00,No,No,Yes
U0219,SESS00471,2026-02-28,2025-12-02,Free,India,Mobile,Individual,Chat,Research,GPT-4.1,64,269,1.18,6.5,2,Yes,No,4,Neutral,No,0.00,No,No,Yes
U0219,SESS00471,2026-02-28,2025-12-02,Free,India,Mobile,Individual,Chat,Research,GPT-4o-mini,57,299,1.69,6.5,2,No,No,5,Positive,No,0.00,No,No,Yes
U0220,SESS00472,2026-01-13,2025-11-02,Enterprise,India,Desktop,Enterprise,Chat,Research,GPT-4.1,88,532,2.75,8.7,3,No,Yes,5,Positive,Yes,143.62,Yes,No,Yes
U0220,SESS00472,2026-01-13,2025-11-02,Enterprise,India,Desktop,Enterprise,Chat,Writing,GPT-4.1,86,758,1.27,8.7,3,No,Yes,4,Positive,Yes,143.62,Yes,No,Yes
U0220,SESS00472,2026-01-13,2025-11-02,Enterprise,India,Desktop,Enterprise,Chat,Research,GPT-4o,36,345,1.05,8.7,3,No,Yes,3,Positive,Yes,143.62,Yes,No,Yes
U0220,SESS00473,2026-01-18,2025-11-02,Enterprise,India,Desktop,Enterprise,Image Generation,Writing,GPT-4o,84,393,8.37,16.5,3,No,Yes,4,Positive,Yes,143.62,Yes,No,Yes
U0220,SESS00473,2026-01-18,2025-11-02,Enterprise,India,Desktop,Enterprise,File Upload,Education,GPT-4o,27,263,3.87,16.5,3,No,No,3,Neutral,Yes,143.62,Yes,No,Yes
U0220,SESS00473,2026-01-18,2025-11-02,Enterprise,India,Desktop,Enterprise,File Upload,Coding,GPT-4.1,59,195,4.01,16.5,3,No,Yes,4,Positive,Yes,143.62,Yes,No,Yes
U0220,SESS00474,2026-03-15,2025-11-02,Enterprise,India,Desktop,Enterprise,Voice,Writing,GPT-4o,21,511,3.26,12.1,2,No,Yes,3,Neutral,Yes,143.62,Yes,No,Yes
